supplier_id;company_name;product_type;price;email;phone;website;verified_status;affiliated_clients;location
1;club shop;SOUFFLEUR;27,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;MESUREUR DE PRESSION DIGITAL;40,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;COMPRESSEUR SANS FIL MULTI-USAGES;116,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SOUFFLEUR GROS VOLUME;128,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;COMPRESSEUR PORTABLE;139,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;COMPRESSEUR;149,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;COMPRESSEUR À BALLONS VOLCANO;187,40 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;COMPRESSEUR AVEC CUVE;191,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;COMPRESSEUR À BALLONS ERIMA;220,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;COMPRESSEUR À BALLONS PROFESSIONNEL;305,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;COMPRESSEUR AVEC CUVE;338,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;FILET 3 BALLONS;3,20 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;FILET 4/6 BALLONS;3,70 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;FILET 8/10 BALLONS;4,70 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;FILET À 10-12 BALLONS HUMMEL;8,95 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;FILET À BALLONS ERIMA POUR 5 BALLONS;9,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLONS RÉSILLE;9,40 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;FILET 20 BALLONS;9,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;FILET À BALLONS ERIMA POUR 10 BALLONS;11,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC ÉQUIPEMENT RÉSILLE;14,40 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLONS TUBE - 3 BALLONS;18,80 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC MATELOT POUR 6/7 BALLONS;19,70 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC MATELOT POUR 15 BALLONS;21,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLONS TUBE - 5 BALLONS;22,60 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLONS MOLTEN EQUIPE;25,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLONS HUMMEL;27,95 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC 5 BALLONS ELDERA;28,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLONS ELDERA;33,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLONS ERIMA POUR 12 BALLONS;33,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLONS PUMA TEAM;35,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLONS POUR 10-12 BALLONS DE HANDBALL...;35,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLON MIZUNO RYOKO;38,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLONS ERIMA POUR 18 BALLONS;40,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SAC À BALLONS ADIDAS;45,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CERCEAU PLAT;1,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;PINCES À JALONS ET CERCEAUX;2,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;JALON DE SPORT DIAMÈTRE 25 MM;2,20 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CERCEAU ROND;3,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;BÂTON DE BOIS DIAMÈTRE 23 MM;4,26 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;PORTE-HAIES ET CERCEAUX;4,80 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;LOT DE 12 CERCEAUX EXTRA-SOUPLES;20,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;MINI HAIE D'ENTRAINEMENT LÉGÈRE ET SOUPLE;5,14 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;MINI HAIE DE VÉLOCITÉ;7,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;ECHELLE DE RYTHME SIMPLE 2 M;10,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT MULTISAUTS 30CM À L'UNITÉ;11,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;ECHELLE DE RYTHME SIMPLE 4 M;14,80 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT MULTISAUTS 50CM À L'UNITÉ;19,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;ECHELLE DE RYTHME SIMPLE 4 M;19,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;HAIE BASCULANTE EN PVC RENFORCÉ;22,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT ENTRAINEMENT NON LESTÉ;23,30 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;ECHELLE DE RYTHME CIRCULAIRE;26,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT ENTRAINEMENT AVEC SOCLES CAOUTCHOUC LOURDS;27,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;ECHELLE DE RYTHME DOUBLE 4 M;29,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;ECHELLE DE RYTHME REHAUSSABLE 4 M;39,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;ECHELLE DE RYTHME SIMPLE 8 M;40,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;LOT DE 12 CERCEAUX OCTOGONAUX;43,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT MULTISAUTS 30CM PAR 5;55,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;ECHELLE DE RYTHME EN CROIX;65,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;LOT DE 5 MINI-HAIES CÔNES 40 CM;65,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT MULTISAUTS 50CM PAR 5;94,40 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SOUCOUPE EXTRA SOUPLE;0,80 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CÔNE CLASSIQUE 23 CM;1,20 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CÔNE CLASSIQUE 30 CM;2,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SOUCOUPE GRAND MODÈLE;2,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SUPPORT DE TRANSPORT POUR SOUCOUPES;2,80 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CÔNE À BANDE;3,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CÔNE SOUPLE 18 CM;4,20 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SOCLE DUR ET LÉGER LESTABLE;6,30 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SOCLE EN CAOUTCHOUC;8,10 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SOCLE EN CAOUTCHOUC;8,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CÔNE 16 TROUS;8,70 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT DE DÉLIMITATION 20 SOUCOUPES EXTRA SOUPLES;9,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SOCLE MULTI-ACTIVITÉS;9,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;LOT DE 2 REHAUSSES DU JALON POUR CÔNE À TROUS;10,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CÔNE SOUPLE ET LOURD 20 CM;10,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;COL DE CÔNE AVEC POCHETTE POUR SUPPORT PÉDAGOGIQUE;12,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;LOT DE 10 COLS DE CÔNES NUMÉROTÉS;14,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT DE DÉLIMITATION 40 SOUCOUPES EXTRA SOUPLES;17,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT 20 DISQUES DE DÉLIMITATION AVEC ENCOCHE;18,40 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT DE DÉLIMITATION 40 SOUCOUPES EXTRA SOUPLES...;20,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT DE DÉLIMITATION 60 SOUCOUPES EXTRA SOUPLES;22,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;MAXI CÔNE SOUPLE 46 CM;23,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT DE DÉLIMITATION 40 SOUCOUPES EXTRA SOUPLES...;23,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;LOT DE SOUCOUPES POUR MARQUAGE;25,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SOCLE EN CAOUTCHOUC;28,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SOCLE LESTABLE;28,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT AVEC 24 DISQUES DE DÉLIMITATION;29,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CÔNES GÉANTS AVEC ENCOCHE;31,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT 40 DISQUES DE DÉLIMITATION AVEC ENCOCHE;33,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;KIT 12 CÔNES AVEC SUPPORT;34,10 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;DISQUES DE REPÉRAGE BLANCS;34,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CÔNES GÉANTS;94,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CÔNES NUMÉROTÉS DE 1 À 25;100,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;MINI CORDON À SIFFLET;0,75 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CORDON SIFFLET TOUR DE COU;0,80 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET À BILLE EN PLASTIQUE;0,95 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET À BILLE EN PLASTIQUE + CORDON;1,28 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET MÉTAL;1,70 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CORDON DE SÉCURITÉ FOX;2,21 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CORDON POUR POIGNET FOX;4,16 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET FOX 40 MINI;6,12 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;BRACELET ATTACHE SIFFLET EN ÉPONGE;6,72 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET FOX 40 CLASSIC;6,80 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET FOX CLASSIQUE CMG;9,27 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET POIRE WIZZBALL;9,35 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET FOX SONIK AVEC EMBOUT;11,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET FOX 40D AVEC ATTACHE DOIGT;12,33 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET FOX FUZIUN CMG;12,67 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET ÉLECTRONIQUE;14,37 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET FOX 40 SHARX;14,88 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET À MAIN ELECTRONIQUE;17,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET FOX 40D AVEC SUPPORT DOIGT MAGNÉTIQUE;21,17 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET ÉLECTRONIQUE FOX;23,72 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;SIFFLET À MAIN ELECTRONIQUE RECHARGEABLE;23,80 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;PACK 3 SIFFLETS FOX 40 + 1 PION PILE/FACE;29,67 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;PILE BOUTON LITHIUM;2,80 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;PILE BOUTON LR44;3,20 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CHRONOMÈTRE CHRONO 34;9,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;PLANCHETTE DE CHRONOMÉTRAGE;10,50 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CHRONOMÈTRE CHRONO 18;12,30 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;COMPTEUR D'IMPULSION;17,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;PLANCHETTE DE CHRONOMÉTRAGE;18,20 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CHRONOMÈTRE CHRONO 19 AVEC COMPTEUR;18,40 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CHRONOMÈTRE CHRONO 15;18,70 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CHRONOMÈTRE CHRONO 20;20,60 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CHRONOMÈTRE 30 MÉMOIRES;28,00 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
1;club shop;CHRONOMÈTRE SOLAIRE;29,90 €;contact@club-shop.fr;04 92 61 33 91;www.club-shop.fr;true;;
